N,p,n,k,lam,alpha_attr,alpha_rob,alpha_match,scc_outcome,robustness_outcome,match_outcome
10,0.026314291382590227,3,2,10,0.1037,0.1443,0.752,1.0,0.6499902343749999,0.7098535156250001
11,0.04174878319981047,5,2,1,0.783,0.0874,0.1296,1.125,0.765713778409091,0.6124267578125
10,0.02044858770323242,1,0,6,0.7749,0.0013,0.2238,6.05,0.5574999999999999,0.496875
10,0.03360436183976753,3,1,7,0.1588,0.0244,0.8168,1.025,0.92306640625,0.5668725585937501
11,0.010206646632307295,5,1,7,0.6939,0.2879,0.0182,1.0,0.537255859375,0.6746631969105114
11,0.047700861394146296,4,0,9,0.9796,0.012,0.0084,1.0,0.6860684481534092,0.5090242870175353
11,0.03822969021525094,4,0,5,0.2815,0.6578,0.0607,1.0,0.729385653409091,0.48192951152851043
11,0.019799903993462556,1,1,2,0.982,0.0035,0.014500000000000011,5.55,0.54609375,0.5107007575757575
12,0.037347453814315264,2,1,1,0.1495,0.6106,0.2399,3.875,0.7975097656250001,0.6057271321614583
12,0.046514574446118374,2,1,9,0.5813,0.3939,0.0248,1.875,0.99412841796875,0.5
11,0.015172381784880194,5,2,7,0.9213,0.0654,0.0133,1.0,1.0,0.4545454545454545
11,0.03620282337576486,3,2,10,0.1882,0.091,0.7208,2.85,0.8705078125,0.49609375
11,0.04538476920802695,4,1,1,0.7434,0.0734,0.1832,1.0,0.5485484730113634,0.44765446770618106
11,0.038015871870869286,4,2,7,0.2337,0.6245,0.1418,1.0,0.6879549893465908,0.5605776700106535
11,0.02803958081987474,3,0,3,0.0348,0.5114,0.4538,1.0,0.983234197443182,0.6317271839488636
11,0.029785509816610697,1,0,10,0.8998,0.0136,0.0866,5.3,0.8116477272727274,0.4579545454545455
11,0.02903982561593383,2,2,4,0.8603,0.0511,0.0886,3.75,0.6419921875,0.4821044921875
11,0.01096201376373187,5,1,3,0.4728,0.0811,0.4461,1.0,0.9520374644886364,0.5034014615145598
11,0.04625675427308,4,1,8,0.6316,0.1135,0.2549,1.575,0.7642999822443182,0.5426136363636364
11,0.035826639358746214,5,1,9,0.4882,0.5029,0.0089,1.0,0.41305264559659094,0.5319544196851326
11,0.014947582931186285,4,0,5,0.185,0.2634,0.5516,1.0,0.39223854758522725,0.5584098465824541
11,0.01453481868492159,2,0,4,0.3788,0.4663,0.1549,1.075,0.9928577769886363,0.5020926735617899
10,0.03698456649473105,3,0,9,0.5763,0.025,0.3987,1.05,0.7430078124999999,0.7412945556640624
11,0.0436699179923444,2,1,4,0.0334,0.9289,0.03770000000000001,2.525,0.9963933771306819,0.6350669167258522
11,0.027760221474680352,3,1,7,0.7112,0.1932,0.0956,2.15,0.6801313920454546,0.3899506011566559
11,0.044671942421140885,5,1,6,0.9447,0.0236,0.03170000000000011,1.0,0.9412264737215909,0.5121572615358128
12,0.03467697207294161,5,1,8,0.4194,0.105,0.47559999999999997,1.0,0.982305908203125,0.4543438508775499
12,0.049312308763023234,1,0,5,0.0656,0.304,0.6304,9.325,0.7550455729166667,0.494091796875
11,0.028217470647199462,2,2,6,0.1886,0.3336,0.4778,2.45,0.955681818181818,0.7328125
12,0.01379906414163756,4,1,10,0.5982,0.1627,0.23910000000000012,1.0,0.893280029296875,0.4882184709821429
12,0.04979090597927182,4,1,3,0.5878,0.2722,0.14,1.0,0.9710856119791667,0.5783645629882812
11,0.018771767620912996,2,1,3,0.0706,0.6749,0.2545,2.45,0.9813742897727271,0.6255859375
12,0.046371397634039455,2,0,10,0.7852,0.209,0.0058,6.375,0.7478179931640625,0.47140931628999255
11,0.024660868995577193,4,1,8,0.3133,0.2667,0.42,1.0,0.7273415305397728,0.5493267637310607
11,0.034663056277863945,4,2,9,0.5755,0.1681,0.2564,1.0,1.0,0.4352272727272727
11,0.025651866056506163,4,1,1,0.8381,0.105,0.05690000000000011,1.0,1.0,0.7250000000000001
10,0.02122675981545543,2,2,4,0.6276,0.1423,0.2301,2.0,0.5992871093750001,0.4936181640625
10,0.042556163963706,3,0,2,0.7433,0.2525,0.0042,1.075,0.6110888671875,0.496893310546875
12,0.016505869257606384,3,1,5,0.1141,0.8481,0.0378,1.125,1.0,0.5791666666666668
11,0.014761103526350653,3,1,6,0.3513,0.5439,0.1048,1.025,1.0,0.8113636363636363
12,0.020818691506829887,3,1,7,0.3383,0.2422,0.4195,1.05,0.88780517578125,0.5729281107584636
11,0.011054989268881476,3,0,5,0.9925,0.0023,0.0052,1.55,0.953125,0.5333727623805528
11,0.014927358657268262,1,2,7,0.2357,0.3553,0.409,2.8,0.8659623579545457,0.6128373579545455
10,0.010638085172827967,2,2,6,0.3076,0.5823,0.1101,1.2,0.82251953125,0.39224121093750003
11,0.012786527463427145,5,1,3,0.5331,0.4409,0.02599999999999999,1.0,0.8080522017045457,0.4464684688683711
11,0.03891757090142126,4,2,6,0.48,0.0341,0.4859,1.0,0.6935813210227272,0.3991662756189124
10,0.03857241288433869,3,1,10,0.3852,0.0418,0.5730000000000001,1.025,0.53052734375,0.5058843994140625
11,0.03553312965742165,3,2,9,0.0249,0.6962,0.2789,1.675,1.0,0.4881628787878788
11,0.04910868970721679,2,1,7,0.4513,0.326,0.2227,1.775,1.0,0.453409090909091
11,0.040614057048367964,3,1,8,0.4191,0.2368,0.3441,1.025,1.0,0.45227272727272727
12,0.0352944001132156,4,2,7,0.8205,0.0024,0.1771,1.025,1.0,0.6604166666666667
11,0.016919378308865512,1,0,3,0.6001,0.116,0.2839,5.9,0.463778409090909,0.5006290584415585
11,0.03367134010200061,4,1,0,0.2603,0.5359,0.2038,1.0,0.9804643110795453,0.460678193063447
11,0.04976947125677541,4,1,2,0.1455,0.1462,0.7083,1.0,0.666943359375,0.6278058909406565
12,0.046808904060856346,2,1,4,0.6055,0.3358,0.0587,1.0,0.763629150390625,0.5284266153971353
11,0.04020041207892809,5,1,1,0.0823,0.1087,0.809,1.0,0.9951526988636363,0.4128895152698863
11,0.032460345340818895,1,1,3,0.5414,0.4411,0.017500000000000113,4.05,0.9335227272727273,0.6389098011363636
10,0.03853109110186712,2,0,6,0.7151,0.1484,0.1365,1.15,1.0,0.5118750000000001
12,0.04147925743093875,2,1,7,0.2083,0.0311,0.7606,3.6,0.6101318359374999,0.3553569793701172
11,0.036172470016419635,1,0,5,0.7052,0.1644,0.1304,5.125,0.795596590909091,0.4563742897727273
12,0.04829567370255012,1,2,6,0.1624,0.3462,0.4914,7.025,0.7701822916666667,0.5881944444444445
12,0.03912729664592872,1,0,0,0.0454,0.2026,0.752,3.725,0.987890625,0.5820312500000001
10,0.01921432011158066,4,1,2,0.2039,0.133,0.6631,1.075,0.5871826171875,0.6978352494673296
11,0.027598375967989044,3,1,2,0.8345,0.1384,0.0271,1.35,0.8977494673295455,0.43867732276601235
10,0.04763531125771937,5,2,8,0.241,0.2896,0.4694,1.0,0.9021191406250001,0.4112353515625
11,0.03725479494686833,1,0,5,0.6179,0.1162,0.2659,5.75,0.7248579545454544,0.49460227272727264
12,0.040646843947716865,3,1,2,0.2853,0.2678,0.4469,1.025,0.825677490234375,0.3323335435655382
10,0.037070480993181935,3,1,3,0.6127,0.0708,0.3165,1.0,0.5991455078125,0.5135461425781249
11,0.04892042796598102,3,1,6,0.7991,0.0688,0.1321,1.025,0.9503151633522726,0.5233760949337121
11,0.03169043971057398,3,0,1,0.1895,0.2224,0.5881,1.025,0.8235928622159092,0.4839114498782468
11,0.03043409642009374,2,0,2,0.4837,0.3012,0.2151,1.7,0.961434659090909,0.5213719223484848
11,0.020683594801106226,5,1,10,0.7574,0.101,0.1416,1.0,0.7758988813920454,0.4325594815340909
11,0.028359815324755747,3,2,4,0.3519,0.4162,0.2319,1.0,0.7408092151988636,0.4351765950520832
12,0.031124575312713156,5,1,1,0.4223,0.4285,0.1492,1.0,0.9870625813802082,0.6187281290690103
11,0.020833291565670202,2,2,2,0.2126,0.6693,0.1181,1.075,0.6268132990056821,0.5199664861505682
11,0.017478803278529353,4,1,3,0.3588,0.3267,0.3145,1.025,0.9547318892045453,0.6332430752840909
10,0.03424492472912793,2,0,7,0.4588,0.1844,0.3568,1.625,0.6308447265624999,0.4731640625
10,0.010148007514659337,1,0,9,0.0722,0.7984,0.1294,4.2,0.5993359374999999,0.54837890625
12,0.031833175506827995,5,1,4,0.1825,0.6956,0.12190000000000001,1.0,0.961688232421875,0.4705182562934027
11,0.0126886777119004,1,2,2,0.8581,0.1092,0.032700000000000014,8.075,0.7272727272727273,0.5204545454545454
11,0.040774016744177466,3,1,6,0.6069,0.0709,0.3222,1.025,0.6635142933238636,0.6814475319602271
12,0.018484199875366418,4,1,0,0.3726,0.6025,0.0249,1.0,0.8784423828125,0.4319878472222222
11,0.04493099776029952,4,1,1,0.2497,0.692,0.0583,1.1,0.7465287642045453,0.5285573394704255
11,0.012091394131933905,4,1,2,0.6311,0.093,0.27590000000000003,1.0,1.0,0.8113636363636363
12,0.030031991251567282,4,1,5,0.4187,0.1528,0.4285,1.0,0.9306772867838541,0.4191518147786459
10,0.03405802347055408,2,1,7,0.8712,0.0912,0.03760000000000011,1.15,1.0,0.4
11,0.018390205317107444,3,0,8,0.8614,0.028,0.11059999999999988,2.0,0.966852361505682,0.5194106064833605
12,0.0192906806165249,2,1,6,0.7141,0.1705,0.1154,2.275,0.7114990234375,0.518756103515625
10,0.028901984749157762,5,1,9,0.7562,0.2233,0.0205,1.0,0.621044921875,0.5786662946428572
11,0.018090574937908815,5,2,5,0.0303,0.1871,0.7826,1.0,1.0,0.6494318181818182
12,0.02510518093659913,3,1,4,0.4315,0.1388,0.4297,1.375,0.7008005777994791,0.5776945326063369
10,0.02344186665663845,3,0,9,0.9312,0.0448,0.024,2.575,0.5496386718749999,0.45051432291666665
12,0.04298889048329484,4,2,2,0.6485,0.2769,0.0746,1.0,0.92833251953125,0.6744414944118924
12,0.01582972992193878,3,2,5,0.8597,0.105,0.0353,1.025,0.9609456380208332,0.5820638020833334
11,0.041429955569964615,4,1,9,0.3468,0.2252,0.428,1.0,0.998095703125,0.5772438742897726
11,0.045175273164696016,4,0,1,0.961,0.0308,0.0082,1.15,0.41392267400568183,0.5284750088778408
10,0.03414233630202281,4,1,5,0.5969,0.1508,0.2523,1.025,0.98095703125,0.4423842075892857
11,0.03441906198274168,4,1,2,0.4171,0.3704,0.2124999999999998,1.05,0.6876242897727274,0.424810791015625
12,0.01093851158375736,1,1,1,0.3607,0.44,0.19929999999999998,5.45,0.7518066406250001,0.3973865327380953
12,0.018877422990309246,1,0,8,0.6369,0.0593,0.3038,6.075,0.7266927083333332,0.5690755208333333
11,0.04210137085234744,3,1,7,0.3753,0.5777,0.046999999999999986,1.075,1.0,0.6073863636363637
11,0.010822222738077973,3,2,6,0.8637,0.0862,0.05010000000000001,1.0,0.765771484375,0.456298828125
12,0.047690467264428646,2,2,3,0.0753,0.6059,0.3188,1.125,0.7698974609375001,0.4291945139567058
12,0.013775719819188898,4,0,1,0.4371,0.3933,0.1696,1.0,0.4753499348958334,0.4705888967086686
11,0.012878183144443462,4,2,3,0.8101,0.0383,0.1516,1.9,0.7843550248579545,0.5610110196200284
10,0.014815502179822805,3,1,6,0.4279,0.0697,0.5024,1.9,0.8377734374999999,0.6020507812500001
12,0.023858992840770657,5,1,5,0.6034,0.2377,0.1589,1.0,0.98734130859375,0.4988381618923611
12,0.04220655386998519,4,1,7,0.6731,0.0077,0.3192,1.0,0.8852244059244789,0.4915345764160156
11,0.038617099465972915,3,1,0,0.1798,0.4223,0.39790000000000003,1.0,0.9930064808238637,0.6282492897727272
12,0.021596812317913733,3,2,3,0.5597,0.3976,0.0427,1.05,0.9704305013020834,0.5022060818142361
10,0.020407292380663695,2,2,8,0.6923,0.1718,0.1359,2.775,0.780625,0.33568359375
11,0.037579930465351685,4,2,4,0.3702,0.0075,0.6223,1.05,0.815802556818182,0.54658203125
11,0.01010840216100611,3,0,4,0.0949,0.3171,0.588,1.675,0.5889515269886363,0.5956580699573862
12,0.038295147701948945,3,1,6,0.2095,0.1561,0.6344,1.025,0.9848490397135414,0.6827591959635416
11,0.03503098748321431,1,2,3,0.0931,0.1412,0.7657,1.95,0.9370383522727274,0.4304361979166666
12,0.018728387983663074,3,1,5,0.9555,0.0331,0.0114,1.975,0.887744140625,0.4986480712890625
12,0.0235373115781587,4,1,5,0.83,0.1147,0.05529999999999999,1.025,0.7493428548177082,0.5154923756917318
11,0.02851281166131034,2,0,2,0.0359,0.0747,0.8894,6.575,0.9659201882102273,0.4724093892284588
10,0.044010574487643686,2,1,7,0.6595,0.0192,0.3213,3.6,0.8474609375,0.4533154296874999
12,0.02846380199283529,5,2,3,0.8588,0.0918,0.0494,1.025,0.96868896484375,0.4575449625651042
11,0.03915298536499315,5,2,4,0.4127,0.3317,0.2556,1.0,0.5341042258522728,0.47800145004734845
10,0.0398535347249619,3,1,0,0.6742,0.0527,0.2731,1.0,0.7434960937499999,0.46256103515625
11,0.03454737886349137,3,2,8,0.7054,0.0536,0.241,1.175,0.7198952414772728,0.35341352982954544
10,0.03362074039312529,3,1,1,0.7865,0.1801,0.0334,1.0,0.9959765624999999,0.5981634114583334
12,0.0413201322158582,3,2,0,0.5107,0.0873,0.4019999999999998,1.125,0.9782145182291668,0.4932210286458334
12,0.03436896258034447,4,2,6,0.426,0.2005,0.3735,1.0,1.0,0.7375
12,0.014664267629739687,5,0,5,0.7809,0.1917,0.0274,1.0,0.8681976318359375,0.5311663309733072
12,0.04553757629066416,3,0,8,0.4152,0.0153,0.5695,2.125,0.7288635253906249,0.5049067179361979
10,0.02514605220660389,4,1,10,0.0323,0.3653,0.6023999999999999,1.0,0.7074365234375,0.69661083984375
10,0.019348767185608906,2,2,6,0.4061,0.097,0.4969,1.625,0.6977880859374999,0.47207519531250003
11,0.03976284965137936,3,2,8,0.0643,0.4452,0.4905,1.025,0.9945667613636363,0.4739905894886364
12,0.011254327143451339,5,0,1,0.2849,0.436,0.2791,1.0,0.4660624186197916,0.4711198205658884
11,0.018676264335995448,4,0,0,0.9681,0.0307,0.001200000000000111,1.0,0.9853737571022727,0.5139280641233765
12,0.04125847638866305,4,1,5,0.2164,0.2583,0.5253,1.025,0.7868001302083332,0.49367484440879217
12,0.020320326714082352,4,1,6,0.9664,0.0092,0.0244,1.95,0.8100748697916664,0.5034860116464122
12,0.016865982712874806,2,1,4,0.9452,0.0201,0.0347,7.85,0.8333333333333334,0.7037109375000001
11,0.04649959861683306,2,1,4,0.3629,0.4145,0.2226,1.1,0.9948597301136364,0.5525647448254871
12,0.0188978134114272,2,0,2,0.6936,0.0423,0.2641,2.55,0.751727294921875,0.3824045817057291
10,0.034846438868906454,2,0,7,0.5097,0.1124,0.3778999999999998,2.725,0.6698437499999998,0.42711751302083334
11,0.037035717897629654,3,0,9,0.7034,0.1514,0.1452,1.25,0.5852095170454545,0.4729396010890152
11,0.01932632483989448,2,0,9,0.9042,0.0616,0.03419999999999999,2.9,0.9754172585227273,0.4583118785511363
10,0.031513461863995104,4,1,4,0.8644,0.1333,0.002300000000000111,1.025,0.729970703125,0.47198486328125
11,0.04744141255170906,4,1,9,0.8848,0.0719,0.0433,1.0,0.7565252130681818,0.4763327858664773
10,0.012253512472718591,2,1,5,0.3676,0.4717,0.1607,4.775,0.9040234375,0.40546289062500007
11,0.03595919747762826,3,2,3,0.4858,0.0233,0.4909,1.125,0.6444935191761363,0.34384303237452657
10,0.025337031164943416,1,1,9,0.7347,0.1236,0.1417,5.475,0.923125,0.5603125
12,0.04890037873478857,2,1,9,0.2151,0.0158,0.7691,1.875,0.7924763997395834,0.4973258972167969
10,0.023800520267380814,2,2,8,0.6521,0.0503,0.2976,6.675,0.7075,0.4766964285714286
11,0.04559040023880216,2,0,7,0.6592,0.2582,0.0826,1.2,0.7093505859375002,0.5794885044826664
11,0.020095787815014657,2,2,6,0.7699,0.1968,0.03330000000000001,1.475,0.7579811789772728,0.515691900872565
10,0.04188181723496957,5,1,4,0.0767,0.1457,0.7776,1.0,0.8159326171874998,0.6803385416666666
10,0.026068156130988576,3,1,5,0.4024,0.3284,0.2692,1.0,0.9840039062500001,0.5300561523437499
11,0.018577613888588515,3,1,6,0.9542,0.0393,0.0065,1.0,0.6730668501420454,0.5521251331676137
12,0.04093854588619049,3,1,10,0.5115,0.4075,0.0810000000000001,1.025,0.6741668701171875,0.6015640258789062
11,0.01891846794308629,4,0,8,0.3924,0.0042,0.6034,1.05,0.5967174183238637,0.6394377607541284
12,0.02752327887817354,3,2,7,0.0261,0.4515,0.5224,1.025,0.996826171875,0.65963134765625
11,0.010974780965223356,3,1,6,0.7795,0.1915,0.029,1.025,0.8245738636363636,0.5545718502688718
12,0.04788002343942436,4,2,4,0.9075,0.0649,0.02760000000000011,1.0,0.92716064453125,0.5760828653971354
12,0.03817490479621996,5,2,4,0.0225,0.1425,0.835,1.0,0.98333740234375,0.5805608113606772
12,0.04756945172442516,4,0,7,0.6733,0.0126,0.3141,1.0,0.8637369791666668,0.6182035319010417
12,0.034730685329439244,3,1,5,0.0346,0.9052,0.0602,1.85,0.9931884765625,0.587610066731771
12,0.042820278222409844,4,2,6,0.1989,0.2095,0.5916,1.025,1.0,0.49962121212121213
12,0.02049947390443753,4,1,7,0.1316,0.7174,0.151,1.0,0.9952799479166667,0.5183704517505786
12,0.012937811336656233,5,1,2,0.9125,0.0101,0.07740000000000001,1.0,0.5156341552734376,0.6461667378743489
10,0.03159053447391164,1,1,3,0.5078,0.4203,0.0719,4.65,0.96953125,0.548203125
12,0.025937071521789715,2,0,7,0.767,0.0913,0.1417,3.775,0.6427856445312501,0.4929048612520292
11,0.04580689361574081,2,2,0,0.7179,0.2553,0.0268,4.325,0.8339311079545453,0.5315226765422076
11,0.02738989995531598,1,0,9,0.6229,0.374,0.003100000000000011,7.675,0.8159002130681816,0.48052645596590915
11,0.029058230575136977,5,2,3,0.0388,0.4051,0.5561,1.0,0.9251509232954545,0.6407566879734847
11,0.012719849384448593,4,1,1,0.4077,0.3421,0.2502,1.0,0.8229936079545453,0.5429760742187499
11,0.04995043603191917,3,1,6,0.3495,0.3369,0.3136000000000001,1.0,0.8125133167613636,0.6459161931818181
12,0.04972882889828241,4,1,1,0.0207,0.0585,0.9208,1.0,1.0,0.5041666666666667
10,0.03458715351497928,2,1,1,0.3613,0.5807,0.05800000000000001,2.025,0.7118457031250001,0.44011474609374995
12,0.03901729074548141,1,1,5,0.7515,0.0424,0.2061,5.675,0.8673583984375,0.3034993489583333
11,0.02968203795888913,1,1,8,0.8288,0.1603,0.0109,6.75,0.6420454545454547,0.4779829545454545
12,0.03135441351649205,3,1,1,0.1878,0.43,0.3822,1.575,1.0,0.43489583333333337
11,0.01319293119282055,2,2,8,0.5696,0.3851,0.0453,1.025,0.7027565696022726,0.6207819158380682
10,0.03711987841130113,4,2,1,0.9559,0.042,0.0021,1.0,0.9882421875,0.48125257703993063
12,0.039499965093354475,4,2,2,0.7186,0.257,0.0244,1.0,0.8098876953125,0.4904046969943575
10,0.020374960501418134,4,1,10,0.3707,0.4488,0.1805000000000001,1.0,0.6598925781250001,0.34021582031250003
12,0.024515107561755914,4,2,5,0.2956,0.5049,0.1995,1.0,0.892169189453125,0.40533610026041667
11,0.0350522573266532,2,1,5,0.2171,0.4583,0.3246,1.175,0.858447265625,0.600055625221946
11,0.01915235784886527,3,1,8,0.5217,0.2802,0.1981,1.0,0.48597966974431817,0.4866499467329545
11,0.01462817197431175,2,2,5,0.6955,0.0329,0.2716,2.65,0.8227272727272726,0.4125
11,0.026632299328626784,4,1,6,0.8234,0.1416,0.035,1.0,0.8408025568181816,0.6060688365589488
10,0.03629880273237574,4,1,7,0.184,0.1252,0.6908,1.95,0.89052734375,0.5903027343749999
12,0.022441020837868253,4,1,8,0.6777,0.0909,0.2314,1.75,0.646075439453125,0.4558067321777344
10,0.03128810614494945,4,1,8,0.7504,0.0195,0.2301000000000001,1.0,0.7366357421875002,0.4668134765625
10,0.03540319938473908,3,0,9,0.3153,0.4093,0.2754,1.025,0.91224609375,0.56429931640625
11,0.03837443439804556,1,0,8,0.9824,0.0066,0.011,3.375,0.7084694602272729,0.47802290482954535
12,0.02929528289205715,4,2,2,0.317,0.1836,0.4994,1.0,0.8716756184895834,0.4136466979980469
12,0.037799074398209224,3,0,5,0.1507,0.5966,0.2527,1.05,0.9701619466145832,0.5347618950737848
12,0.04285418250081635,5,2,1,0.7891,0.0367,0.17420000000000002,1.0,0.8555216471354166,0.5159631153893848
12,0.027879722268236352,3,2,0,0.0011,0.9635,0.0354,1.0,0.8218292236328125,0.46095296223958326
11,0.011312926042051046,4,1,7,0.683,0.1207,0.1963,1.0,0.6312721946022728,0.4076867305871211
12,0.01327351542475273,3,1,0,0.4095,0.0878,0.5027,1.0,0.752466837565104,0.6217596435546874
11,0.04748341822333359,4,1,5,0.7692,0.1584,0.0724,1.0,0.642593661221591,0.6053542985908852
11,0.02055033805358447,4,0,1,0.8858,0.051,0.0632,1.025,0.5521218039772726,0.42656648974398
10,0.04550044526918201,4,1,5,0.9601,0.0269,0.013,1.3,0.990478515625,0.382696533203125
11,0.01689782697737895,2,1,0,0.0797,0.7745,0.1458,2.15,0.8254616477272727,0.5707018567370131
12,0.04783327968866635,3,1,7,0.3801,0.0492,0.5707,1.7,0.570819091796875,0.5841267903645833
11,0.030070123958843925,1,1,9,0.3704,0.3245,0.3051,2.2,0.5228870738636363,0.5267791193181818
12,0.0276945466140956,2,0,7,0.2161,0.3578,0.4261,1.375,0.4888549804687499,0.4999114990234375
11,0.046055619431689364,4,1,5,0.1956,0.2947,0.5097,1.0,0.6547895951704545,0.5864474949692233
12,0.039296505951326534,3,0,4,0.9017,0.0538,0.04450000000000011,1.05,0.4631591796875,0.5115017361111109
10,0.024999516498295446,1,1,3,0.8036,0.1481,0.04829999999999999,6.825,0.6025,0.37205078125
11,0.010752990083436557,2,1,6,0.8277,0.1386,0.03370000000000011,1.375,1.0,0.5413352272727272
10,0.045356910258118145,3,1,1,0.3528,0.4509,0.1963,1.0,0.91849609375,0.30998046874999996
10,0.036105023319593664,2,1,8,0.5266,0.3295,0.1439,3.25,0.56734375,0.5475195312500001
10,0.018954572452656325,5,0,1,0.6663,0.1553,0.1784,1.0,0.8777685546875003,0.481892519350405
12,0.036863771768587246,4,0,6,0.9788,0.0143,0.0069,1.0,0.7257436116536458,0.5104537398726853
11,0.02219267370244661,4,1,4,0.6769,0.2518,0.0713,1.65,0.9556818181818183,0.3762961647727273
12,0.011115111080680492,1,1,4,0.1186,0.1072,0.7742,5.7,0.6045572916666668,0.612109375
11,0.023308359070325683,5,0,0,0.1872,0.6151,0.1977,1.0,0.4222212357954545,0.5161564252508855
11,0.04628034328750693,3,1,1,0.4029,0.2928,0.3043,1.575,0.7009454900568182,0.5293650124289773
10,0.024917785670118098,2,2,1,0.3224,0.0345,0.6431,1.275,0.75361328125,0.33951171875
10,0.03766888267135255,1,1,6,0.9473,0.0078,0.0449,8.225,0.8034375,0.49949573863636365
11,0.019163070949384742,2,1,2,0.2524,0.3312,0.4164,1.0,0.7438720703125,0.42134321732954555
10,0.048966435157556866,3,0,6,0.8685,0.13,0.0015,1.0,0.5744140625,0.5509672037760417
12,0.041215018521629156,5,0,9,0.1055,0.7791,0.1154,1.0,0.6269195556640627,0.4795989142523869
12,0.042724315688516167,2,0,5,0.498,0.221,0.28099999999999997,3.55,0.7351440429687499,0.4154093424479167
12,0.02043796949403126,2,1,2,0.8292,0.013,0.1578,4.35,0.7332458496093749,0.44716796875
11,0.010003560598220045,3,1,9,0.314,0.2917,0.3943,2.275,0.9342151988636364,0.6328687263257574
10,0.04205142662691238,4,1,3,0.2283,0.3118,0.45990000000000003,1.0,0.5749609375,0.49749999999999994
11,0.020964515100083014,1,0,8,0.0182,0.825,0.1568,5.525,0.8102982954545453,0.5326083096590908
12,0.030942645144396354,4,2,6,0.8682,0.0079,0.1239,1.0,0.7861633300781251,0.33749999999999997
